,alt,lat,lon,pitch,rol,yaw
1839,80.89,32.9424214,35.1053458,18.97,24.94,51.93
1840,81.84,32.9424285,35.105389,17.82,28.37,54.51
1841,82.4,32.9424344,35.1054323,17.0,30.54,56.83
1842,83.06,32.942439,35.1054759,16.46,32.27,59.28
1843,83.64,32.942442,35.1055202,15.37,34.61,61.94
1844,84.01,32.9424438,35.1055651,13.81,36.94,64.55
1845,84.44,32.942444,35.1056106,12.49,38.52,67.2
1846,84.64,32.9424424,35.1056569,10.68,39.84,69.98
1847,84.88,32.9424393,35.1057036,8.94,41.2,72.93
1848,84.9,32.9424345,35.1057508,7.67,41.34,76.47
1849,84.96,32.9424282,35.1057986,6.74,41.74,80.5
1850,84.72,32.9424198,35.1058468,5.65,42.2,84.47
1851,84.37,32.9424093,35.1058955,5.05,42.22,88.56
1852,84.04,32.9423965,35.1059448,4.18,41.88,92.29
1853,83.59,32.942381,35.105994,4.06,41.04,96.1
1854,83.21,32.942363,35.1060432,4.24,40.77,100.07
1855,82.66,32.9423425,35.1060925,4.11,39.34,103.46
1856,82.35,32.9423192,35.1061412,4.35,37.48,106.96
1857,81.81,32.9422937,35.1061893,5.28,36.2,111.3
1858,81.15,32.942266,35.1062364,6.09,34.48,115.41
1859,80.82,32.9422358,35.1062823,5.81,34.08,118.8
1860,80.37,32.9422034,35.1063269,5.78,34.21,121.81
1861,80.21,32.9421691,35.1063703,6.1,34.93,124.36
1862,79.81,32.9421326,35.106412,6.9,35.89,126.91
1863,79.67,32.9420943,35.106452,7.66,36.18,129.66
1864,79.35,32.9420544,35.1064902,8.55,36.25,132.86
1865,79.09,32.9420129,35.1065265,8.97,37.21,136.62
1866,78.78,32.94197,35.106561,8.99,37.95,140.41
1867,78.71,32.9419259,35.1065934,8.9,38.42,144.02
1868,78.49,32.9418805,35.1066233,8.87,39.17,147.62
1869,78.33,32.941834,35.1066507,8.74,40.01,151.12
1870,78.46,32.9417867,35.1066755,8.75,41.69,154.74
1871,78.28,32.9417382,35.1066975,8.49,42.34,158.5
1872,78.17,32.9416888,35.1067164,8.03,42.77,162.36
1873,78.18,32.941639,35.1067321,8.01,43.16,166.39
1874,78.08,32.9415888,35.1067447,7.94,43.49,170.31
1875,78.03,32.941538,35.106754,7.46,44.33,174.21
1876,77.98,32.9414871,35.1067599,7.32,45.12,178.25
1877,77.9,32.9414361,35.1067624,7.17,45.45,182.1
1878,77.82,32.9413853,35.1067615,7.01,46.05,186.14
1879,77.71,32.9413354,35.1067576,7.08,45.54,190.48
1880,77.69,32.9412861,35.1067503,7.13,45.87,194.57
1881,77.51,32.9412375,35.10674,7.47,46.75,198.69
1882,77.32,32.9411902,35.1067261,7.83,47.69,202.69
1883,77.31,32.9411442,35.1067089,7.98,48.68,207.06
1884,77.02,32.9410999,35.1066888,7.57,48.37,212.18
1885,76.66,32.9410576,35.1066652,6.2,48.76,217.44
1886,76.58,32.9410172,35.1066385,4.84,49.27,222.19
1887,76.61,32.9409784,35.1066093,4.08,48.74,226.36
1888,76.45,32.9409418,35.1065779,3.19,46.56,229.5
1889,76.29,32.9409078,35.106544,2.0,43.08,232.01
1890,75.98,32.9408766,35.1065086,0.89,38.11,234.12
1891,75.94,32.9408469,35.1064719,0.23,32.33,235.89
1892,75.52,32.9408182,35.1064338,-0.71,26.07,237.46
1893,74.99,32.9407912,35.1063947,-0.7,20.11,238.93
1894,74.48,32.940765,35.106355,-0.5,13.43,239.42
1895,73.92,32.9407396,35.1063147,-0.15,6.13,238.95
1896,73.56,32.9407144,35.1062735,-0.23,-0.88,238.17
1897,73.13,32.9406894,35.1062323,0.5,-6.95,237.01
1898,72.52,32.9406634,35.1061907,0.36,-12.05,235.94
1899,71.98,32.9406372,35.1061495,-0.06,-16.2,235.09
1900,71.47,32.9406101,35.1061088,-0.07,-19.94,233.06
1901,71.22,32.9405812,35.1060677,-1.06,-24.8,230.41
1902,70.74,32.9405507,35.1060278,-1.96,-29.76,228.28
1903,70.38,32.9405187,35.1059884,-2.12,-34.2,226.33
1904,69.73,32.9404848,35.1059501,-2.86,-36.35,224.9
1905,69.08,32.9404489,35.1059134,-3.91,-37.59,222.44
1906,68.45,32.9404108,35.1058782,-5.29,-38.27,218.94
1907,67.69,32.9403711,35.1058442,-5.98,-39.06,214.53
1908,66.54,32.9403294,35.1058121,-5.83,-40.49,210.04
1909,65.64,32.9402857,35.1057821,-4.94,-42.53,205.68
1910,64.57,32.9402395,35.1057553,-4.01,-44.4,201.33
1911,63.66,32.9401909,35.1057314,-3.21,-46.58,195.91
1912,62.82,32.9401407,35.1057106,-2.64,-48.02,189.57
1913,61.99,32.9400897,35.1056935,-1.45,-51.58,181.68
1914,61.25,32.940036,35.1056833,0.27,-54.04,173.27
1915,60.42,32.9399809,35.1056807,1.65,-54.21,164.73
1916,59.82,32.9399254,35.1056848,2.96,-53.68,155.52
1917,59.3,32.9398709,35.1056967,3.7,-53.82,146.41
1918,59.11,32.9398184,35.1057171,4.25,-57.54,138.0
1919,58.74,32.9397687,35.1057453,4.19,-61.41,130.51
1920,58.87,32.9397229,35.1057809,4.09,-61.78,122.83
1921,58.86,32.9396812,35.105822,3.61,-56.39,114.57
1922,58.74,32.939644,35.1058673,4.58,-50.2,106.13
1923,58.82,32.9396123,35.1059158,6.81,-46.98,98.98
1924,59.02,32.9395853,35.1059676,9.87,-43.53,93.04
1925,59.34,32.9395627,35.1060212,12.61,-40.91,87.43
1926,59.83,32.9395441,35.1060757,13.59,-39.8,83.1
1927,60.43,32.93953,35.1061296,13.9,-38.83,79.49
1928,61.23,32.9395193,35.1061837,13.4,-38.76,75.57
1929,62.08,32.9395113,35.1062364,13.23,-40.96,70.46
1930,62.72,32.9395063,35.1062883,12.97,-44.32,65.39
1931,63.43,32.9395039,35.1063389,12.63,-46.32,61.06
1932,64.34,32.9395054,35.1063875,12.03,-49.74,56.33
1933,65.23,32.9395094,35.1064343,10.97,-53.52,51.26
1934,66.14,32.9395172,35.1064789,9.22,-58.42,45.97
1935,66.56,32.9395282,35.1065212,6.46,-63.16,40.35
1936,67.32,32.9395418,35.1065613,3.38,-65.66,33.93
1937,67.84,32.939558,35.1065989,0.12,-63.82,26.22
1938,68.23,32.9395772,35.1066332,-2.86,-58.64,17.68
1939,68.39,32.9395988,35.1066637,-3.83,-55.01,9.52
1940,68.51,32.9396234,35.1066889,-3.58,-51.59,3.06
1941,68.33,32.9396505,35.106709,-2.94,-47.18,357.51
1942,67.9,32.9396792,35.1067242,-1.45,-39.58,352.1
1943,67.62,32.9397087,35.1067352,0.72,-32.36,346.86
1944,67.62,32.9397383,35.1067422,2.91,-26.61,342.66
1945,67.33,32.9397673,35.1067458,3.31,-25.48,341.33
1946,67.14,32.9397958,35.1067466,2.77,-26.59,341.69
1947,67.25,32.9398274,35.1067427,2.59,-26.76,341.71
1948,67.67,32.9398566,35.106738,1.89,-26.41,340.39
1949,67.7,32.9398857,35.1067318,0.69,-26.89,337.49
1950,67.57,32.9399143,35.1067238,-0.77,-27.11,334.11
1951,67.53,32.9399436,35.106713,-1.46,-27.17,331.0
1952,67.33,32.9399732,35.1067003,-0.57,-23.34,327.69
1953,67.2,32.940002,35.106686,0.85,-17.05,324.83
1954,66.96,32.9400291,35.1066705,2.05,-13.32,322.96
1955,66.72,32.9400568,35.1066535,2.34,-8.81,321.97
1956,66.73,32.9400875,35.1066333,2.63,-5.71,321.6
1957,66.78,32.9401129,35.1066141,2.77,-4.73,322.11
1958,67.0,32.9401394,35.1065948,3.04,-2.49,323.05
1959,67.09,32.9401632,35.1065754,2.97,-0.35,323.16
1960,67.34,32.9401894,35.1065551,3.15,-1.0,322.24
1961,67.35,32.9402167,35.1065342,3.59,-1.65,321.57
1962,67.23,32.9402421,35.1065134,3.63,-2.31,321.45
1963,67.49,32.9402683,35.1064921,4.02,-3.06,321.21
1964,67.55,32.940295,35.1064708,4.55,-3.96,321.31
1965,67.76,32.9403208,35.106449,4.27,-5.62,321.15
1966,68.07,32.9403471,35.1064267,4.22,-5.21,320.09
1967,67.91,32.9403713,35.1064048,3.22,-3.99,319.32
1968,68.06,32.9403958,35.1063822,2.51,-2.4,319.01
1969,68.64,32.9404218,35.1063595,1.88,-1.11,318.68
1970,68.44,32.9404484,35.106336,1.69,-0.89,318.55
1971,68.24,32.9404749,35.1063125,1.42,-2.99,317.89
1972,68.26,32.9404998,35.1062891,1.44,-9.24,317.12
1973,68.34,32.9405248,35.1062648,1.57,-11.58,317.3
1974,68.56,32.940548,35.1062405,2.13,-12.56,317.9
1975,68.55,32.9405721,35.1062154,2.73,-13.34,317.36
1976,68.68,32.9405958,35.1061897,3.05,-13.55,315.33
1977,68.5,32.9406185,35.1061632,3.34,-15.16,312.38
1978,68.68,32.940641,35.1061358,4.12,-11.19,310.41
1979,68.45,32.9406613,35.1061078,5.52,1.63,310.75
1980,68.66,32.9406819,35.1060796,7.12,14.52,311.85
1981,68.83,32.9407036,35.1060513,8.09,22.85,312.97
1982,69.26,32.940726,35.1060239,8.73,27.49,314.9
1983,69.49,32.9407498,35.105998,8.82,32.88,318.57
1984,70.25,32.9407747,35.1059738,8.34,36.96,322.82
1985,70.72,32.9408011,35.1059514,7.73,39.0,326.62
1986,71.03,32.940829,35.1059311,7.71,39.1,330.01
1987,71.53,32.9408579,35.1059129,8.12,39.47,333.56
1988,71.72,32.9408874,35.1058978,9.16,39.93,336.25
1989,71.98,32.9409176,35.1058861,10.27,36.96,337.98
1990,72.1,32.940948,35.1058772,10.14,34.49,340.53
1991,72.45,32.9409788,35.1058712,9.0,33.65,344.02
1992,72.62,32.9410101,35.1058682,7.49,36.39,348.15
1993,72.91,32.9410415,35.1058674,6.36,38.87,352.25
1994,73.31,32.9410726,35.105869,5.86,39.15,355.53
1995,73.2,32.9411038,35.1058737,6.35,38.93,358.51
1996,73.73,32.9411351,35.1058814,7.18,38.78,1.09
1997,73.59,32.9411666,35.1058925,7.4,38.54,3.91
1998,73.51,32.9411973,35.1059061,6.84,37.46,7.33
1999,73.58,32.9412274,35.1059228,5.84,36.24,10.93
2000,73.77,32.9412567,35.1059419,5.26,35.66,14.42
2001,73.94,32.9412853,35.1059634,5.47,34.43,16.76
2002,74.23,32.941313,35.1059875,6.11,33.25,18.34
2003,74.14,32.94134,35.1060135,6.88,32.35,19.94
2004,73.91,32.9413656,35.1060402,6.92,32.2,22.47
2005,73.59,32.9413906,35.1060691,5.66,32.65,25.86
2006,73.31,32.9414147,35.1061002,5.05,31.5,29.29
2007,73.02,32.9414378,35.1061333,4.92,29.0,31.78
2008,72.82,32.94146,35.1061678,5.2,27.73,33.71
2009,72.3,32.9414812,35.106204,5.88,17.57,34.93
2010,72.01,32.9415016,35.1062417,6.53,-10.3,34.38
2011,71.73,32.9415215,35.1062796,5.3,-30.17,33.99
2012,71.81,32.9415417,35.1063171,5.17,-36.88,31.92
2013,71.55,32.941563,35.1063531,3.98,-40.22,27.37
2014,71.24,32.9415857,35.1063871,2.81,-43.63,21.93
2015,70.68,32.9416098,35.1064191,2.34,-44.98,16.25
2016,70.43,32.9416355,35.1064479,2.0,-44.05,11.14
2017,70.08,32.941663,35.1064725,2.07,-43.98,6.09
2018,69.59,32.9416923,35.1064936,2.43,-44.65,1.49
2019,69.4,32.9417225,35.1065108,3.24,-43.87,357.36
2020,69.16,32.9417537,35.1065237,4.32,-42.39,353.08
2021,68.85,32.9417858,35.1065328,4.64,-41.03,349.08
2022,68.65,32.9418184,35.1065386,5.25,-39.14,344.82
2023,68.59,32.9418509,35.1065408,5.56,-37.32,340.49
2024,68.62,32.9418825,35.1065392,5.54,-35.07,336.23
2025,68.39,32.941913,35.1065335,6.05,-32.12,332.4
2026,68.64,32.9419425,35.1065241,6.76,-29.2,329.11
2027,68.61,32.9419713,35.1065122,8.13,-25.37,327.17
2028,68.75,32.9419993,35.1064979,9.15,-21.42,325.79
2029,68.89,32.9420264,35.106482,9.27,-18.08,324.28
2030,69.14,32.9420523,35.106465,9.06,-14.06,322.6
2031,69.56,32.9420769,35.1064472,9.31,-11.85,321.14
2032,70.11,32.9421009,35.1064287,9.55,-8.11,319.93
2033,70.26,32.9421239,35.1064098,9.35,-5.44,319.07
2034,70.58,32.9421469,35.1063912,9.07,-2.74,318.81
2035,71.19,32.9421697,35.1063725,8.72,-2.01,318.77
2036,71.76,32.9421925,35.1063538,8.43,-0.29,319.62
2037,71.98,32.9422149,35.1063353,8.34,0.18,320.75
2038,72.54,32.942237,35.1063169,8.24,0.34,321.53
2039,72.92,32.9422592,35.1062987,7.59,1.46,321.95
2040,73.15,32.9422813,35.1062808,7.18,2.57,322.09
2041,73.54,32.942303,35.1062634,7.12,3.6,321.89
2042,73.97,32.9423245,35.1062463,6.9,4.3,321.56
2043,74.21,32.9423457,35.1062297,6.69,5.18,321.74
2044,74.54,32.9423671,35.1062137,6.4,6.06,322.53
2045,74.92,32.9423883,35.1061981,5.99,7.3,323.8
2046,74.99,32.9424096,35.1061828,5.81,7.53,325.05
2047,75.29,32.9424313,35.1061684,5.22,7.37,325.82
2048,75.55,32.9424534,35.1061544,4.72,6.98,325.9
2049,75.64,32.9424753,35.1061408,4.67,5.97,325.72
2050,75.76,32.9424975,35.1061271,4.91,5.79,325.72
2051,75.74,32.9425198,35.1061143,4.14,5.41,325.85
2052,75.87,32.9425419,35.1061016,4.26,5.19,326.31
2053,75.96,32.9425641,35.1060891,4.28,4.8,327.22
2054,75.93,32.9425866,35.1060772,4.02,5.01,328.19
2055,75.97,32.9426096,35.1060657,3.71,5.44,328.87
2056,75.97,32.9426327,35.1060543,3.55,5.33,329.24
2057,75.71,32.9426559,35.1060433,3.5,4.63,329.54
2058,75.69,32.9426792,35.1060324,3.42,4.03,329.88
2059,75.52,32.9427027,35.106022,3.63,2.89,330.42
2060,75.26,32.9427264,35.1060121,3.58,2.66,331.04
2061,75.21,32.9427501,35.106002,3.74,2.43,331.32
2062,75.18,32.9427739,35.1059922,3.84,1.99,331.42
2063,75.28,32.9427979,35.1059829,3.89,2.16,331.41
2064,75.31,32.9428218,35.1059737,3.92,2.24,331.42
2065,75.21,32.9428456,35.1059642,3.88,3.69,331.68
2066,75.42,32.9428694,35.1059548,3.79,4.84,332.21
2067,75.31,32.9428933,35.1059454,3.74,3.79,332.6
2068,75.31,32.9429174,35.1059364,3.77,1.84,332.42
2069,75.41,32.9429417,35.1059278,3.58,2.26,332.43
2070,75.32,32.9429664,35.1059191,3.28,3.13,332.47
2071,75.28,32.9429915,35.1059106,3.27,4.03,332.86
2072,75.06,32.9430168,35.1059022,3.21,4.19,333.82
2073,74.55,32.9430419,35.1058941,3.69,7.54,335.23
2074,74.56,32.9430676,35.1058865,3.8,16.67,338.02
2075,74.28,32.9430931,35.1058787,3.64,22.9,340.75
2076,74.1,32.9431193,35.1058727,3.68,28.09,343.01
2077,73.92,32.9431462,35.1058683,4.24,31.43,345.37
2078,73.66,32.9431737,35.1058659,4.83,33.22,347.97
2079,73.45,32.9432015,35.1058659,5.55,34.18,351.0
2080,73.28,32.9432298,35.1058689,5.88,34.69,354.03
2081,72.98,32.9432584,35.1058745,6.21,35.06,357.74
2082,72.98,32.9432871,35.1058827,6.38,35.0,0.88
2083,72.64,32.9433158,35.1058936,6.64,35.56,4.35
2084,72.61,32.9433445,35.1059076,7.08,36.31,7.75
2085,72.41,32.9433729,35.1059243,7.44,36.21,11.09
2086,72.41,32.9434007,35.1059438,7.95,35.24,14.42
2087,72.29,32.9434277,35.1059662,8.26,35.75,18.04
2088,72.14,32.9434542,35.1059914,8.48,36.06,21.78
2089,72.03,32.9434799,35.1060196,8.66,36.83,24.91
2090,72.24,32.9435046,35.1060506,9.27,36.24,27.66
2091,72.11,32.943528,35.1060843,9.6,35.54,30.36
2092,72.34,32.9435502,35.1061204,10.5,34.68,32.9
2093,72.23,32.9435713,35.1061586,10.66,36.78,35.8
2094,72.2,32.9435908,35.1061989,10.53,40.53,39.98
2095,72.22,32.9436086,35.1062415,9.58,43.84,43.98
2096,72.42,32.9436243,35.1062868,9.68,46.23,47.94
2097,72.49,32.9436379,35.1063343,10.15,46.3,51.79
2098,72.46,32.9436489,35.1063838,10.67,46.91,56.06
2099,72.36,32.9436574,35.1064358,10.66,47.17,60.59
2100,72.53,32.9436633,35.1064901,10.49,48.22,65.13
2101,72.55,32.9436661,35.106546,10.85,48.42,69.54
2102,72.48,32.9436657,35.1066034,11.13,49.11,73.87
2103,72.64,32.943662,35.1066619,11.28,49.21,78.41
2104,72.78,32.9436551,35.1067209,11.27,49.0,83.29
2105,72.5,32.9436445,35.1067805,11.03,49.88,88.22
2106,72.83,32.9436304,35.1068403,10.66,51.4,93.06
2107,73.11,32.9436127,35.1068998,10.73,53.15,98.51
2108,73.08,32.9435914,35.1069587,10.89,52.88,103.81
2109,73.16,32.9435664,35.1070164,11.03,51.81,108.98
2110,73.19,32.9435373,35.1070723,11.23,51.54,114.24
2111,73.56,32.9435047,35.1071263,11.35,52.05,119.28
2112,73.8,32.9434686,35.1071779,11.75,52.48,124.51
2113,73.98,32.9434292,35.1072267,11.86,53.51,129.92
2114,74.16,32.9433869,35.1072723,11.93,54.29,135.47
2115,74.63,32.9433421,35.1073146,12.22,53.95,140.69
2116,74.77,32.9432947,35.107353,12.61,54.16,145.91
2117,75.21,32.9432451,35.107387,12.25,52.68,151.63
2118,75.48,32.9431939,35.1074169,11.45,50.83,156.51
2119,76.28,32.9431412,35.107442,11.54,50.53,161.64
2120,76.8,32.9430878,35.107463,12.0,51.18,165.83
2121,77.13,32.943034,35.1074801,12.8,48.8,170.19
2122,77.33,32.94298,35.1074931,12.21,45.56,174.47
2123,77.98,32.9429263,35.1075026,12.49,41.39,178.24
2124,78.41,32.9428729,35.1075082,12.11,39.26,180.92
2125,78.8,32.9428203,35.1075108,12.01,36.89,183.4
2126,79.51,32.9427686,35.1075112,12.07,36.03,185.9
2127,79.79,32.9427175,35.107509,11.79,33.32,188.1
2128,80.08,32.9426673,35.1075051,10.66,31.28,190.26
2129,80.45,32.9426183,35.1074998,10.29,29.07,192.77
2130,80.61,32.9425701,35.1074929,9.55,26.68,194.92
2131,80.84,32.9425228,35.1074843,9.2,25.73,196.46
2132,81.32,32.9424764,35.1074745,8.91,21.97,197.09
2133,81.51,32.9424309,35.1074635,8.89,18.9,197.58
2134,81.58,32.942386,35.1074518,7.86,19.34,199.21
2135,81.75,32.9423415,35.1074389,6.72,18.56,201.85
2136,81.73,32.9422979,35.1074252,5.41,13.16,203.32
2137,81.91,32.9422549,35.1074108,5.2,8.5,203.07
2138,82.13,32.9422126,35.107396,5.19,6.86,201.36
2139,81.87,32.9421706,35.107381,4.44,4.89,199.87
2140,81.98,32.9421286,35.1073659,3.39,2.55,199.28
2141,81.69,32.9420867,35.1073508,2.7,1.43,199.76
2142,81.51,32.9420449,35.1073359,1.99,-0.59,200.42
2143,81.15,32.942003,35.1073212,1.9,-2.97,200.94
2144,80.76,32.9419608,35.1073069,1.17,-4.51,201.54
2145,80.56,32.9419186,35.1072927,0.78,-5.84,201.19
2146,80.27,32.9418763,35.1072786,0.65,-7.29,200.02
2147,79.82,32.9418334,35.1072653,0.33,-8.02,198.45
2148,79.46,32.9417906,35.1072522,0.4,-9.02,196.59
2149,78.94,32.941747,35.1072394,0.2,-9.29,195.09
2150,78.57,32.9417028,35.1072273,0.01,-9.47,194.35
2151,78.27,32.941658,35.1072159,0.72,-10.52,193.86
2152,77.88,32.9416126,35.1072054,0.86,-10.68,192.91
2153,77.71,32.9415666,35.1071957,1.06,-10.61,191.57
2154,77.37,32.9415202,35.1071869,1.51,-12.17,190.11
2155,77.24,32.9414736,35.1071789,1.82,-22.76,188.18
2156,77.01,32.9414265,35.1071723,1.37,-39.71,186.1
2157,76.86,32.9413789,35.1071676,1.87,-45.87,182.78
2158,76.6,32.9413303,35.1071654,1.68,-48.72,177.21
2159,76.18,32.9412811,35.1071666,0.63,-49.96,170.67
2160,75.89,32.9412314,35.1071721,-0.38,-51.69,163.52
2161,75.61,32.9411803,35.1071822,-1.24,-53.32,156.17
2162,74.94,32.941129,35.1071973,-1.61,-54.79,149.32
2163,74.68,32.941079,35.1072178,-1.28,-55.79,142.33
2164,74.17,32.9410306,35.1072439,-0.53,-56.05,135.2
2165,73.49,32.9409841,35.1072759,-0.3,-57.55,127.92
2166,73.18,32.9409396,35.1073129,-0.64,-59.23,120.56
2167,72.93,32.9408981,35.1073554,-1.09,-59.71,112.96
2168,72.29,32.940861,35.1074035,-1.52,-60.83,104.5
2169,72.05,32.9408287,35.1074566,-1.52,-59.68,96.3
2170,71.71,32.9408019,35.1075137,-1.11,-57.9,88.34
2171,70.98,32.9407809,35.1075737,0.12,-56.25,79.63
2172,70.91,32.9407654,35.1076351,1.5,-54.63,73.15
2173,70.58,32.9407561,35.1076964,2.15,-55.27,66.46
2174,70.55,32.9407549,35.1077586,2.54,-55.78,58.43
2175,70.36,32.9407589,35.107819,2.35,-56.62,51.09
2176,70.22,32.9407679,35.1078769,3.13,-56.7,43.61
2177,69.92,32.9407824,35.1079321,4.12,-56.61,36.85
2178,70.24,32.9408019,35.1079827,5.08,-55.57,29.87
2179,70.12,32.9408258,35.1080286,5.72,-55.5,22.69
2180,70.42,32.9408534,35.1080693,6.45,-59.32,16.31
2181,70.73,32.9408838,35.1081028,6.84,-56.84,10.5
2182,71.12,32.9409173,35.1081286,7.4,-52.12,3.87
2183,71.34,32.9409525,35.1081477,7.91,-49.21,357.18
2184,71.64,32.9409881,35.1081609,8.85,-46.34,351.31
2185,72.15,32.9410233,35.1081685,10.49,-40.74,347.2
2186,72.91,32.9410573,35.1081712,11.73,-36.08,343.9
2187,73.28,32.9410901,35.1081694,12.71,-28.0,342.08
2188,74.51,32.9411215,35.1081642,13.02,-21.28,339.83
2189,75.0,32.9411518,35.1081565,12.28,-16.01,337.41
2190,76.05,32.9411806,35.1081473,12.58,-11.72,335.35
2191,76.82,32.941208,35.1081375,12.61,-7.81,334.38
2192,77.64,32.9412345,35.1081278,12.99,-2.91,334.81
2193,78.02,32.9412611,35.1081176,13.15,-1.14,335.41
2194,78.54,32.9412858,35.1081074,11.79,-2.06,336.5
2195,79.49,32.9413098,35.1080983,10.82,-2.65,337.15
2196,80.01,32.9413341,35.1080897,9.48,-1.14,337.46
2197,80.78,32.9413579,35.1080813,8.39,-0.13,337.03
2198,81.26,32.9413808,35.1080726,6.59,1.12,336.33
2199,81.87,32.9414032,35.1080638,5.01,2.19,334.98
2200,82.14,32.9414257,35.1080555,2.04,2.31,333.35
2201,82.54,32.9414488,35.1080473,-1.24,4.73,332.59
2202,83.52,32.9414728,35.1080385,-2.72,7.83,333.43
2203,83.68,32.941498,35.1080295,-2.91,9.3,334.67
2204,83.25,32.9415238,35.1080203,-3.51,8.4,335.62
2205,83.04,32.9415511,35.1080116,-3.66,6.54,336.19
2206,82.74,32.9415789,35.1080034,-3.75,6.49,336.68
2207,82.49,32.941607,35.1079947,-3.67,6.6,336.67
2208,82.02,32.9416354,35.1079859,-1.51,7.39,336.44
2209,81.34,32.9416652,35.1079778,-0.23,10.06,337.17
2210,80.89,32.9416956,35.1079707,0.72,11.41,339.15
2211,80.69,32.9417256,35.1079642,1.65,10.94,340.77
2212,80.49,32.9417558,35.1079592,2.89,10.41,341.76
2213,80.31,32.941786,35.107955,3.58,10.71,342.31
2214,80.23,32.9418156,35.1079514,4.24,0.96,341.83
2215,80.1,32.9418447,35.1079482,4.76,-21.87,340.04
2216,80.22,32.941874,35.1079451,4.11,-30.48,339.56
2217,80.36,32.9419025,35.1079409,4.03,-32.37,337.6
2218,80.33,32.9419303,35.1079348,4.04,-32.87,333.82
2219,80.16,32.9419574,35.1079262,2.29,-33.95,329.82
2220,80.03,32.9419842,35.1079157,2.27,-34.83,325.88
2221,79.97,32.9420104,35.1079022,2.27,-35.94,322.68
2222,79.67,32.9420356,35.1078858,2.11,-36.19,319.78
2223,79.67,32.942059,35.1078665,2.63,-35.77,316.23
2224,79.39,32.9420814,35.1078453,2.53,-35.95,312.68
2225,79.17,32.9421016,35.1078216,2.97,-37.25,308.87
2226,79.07,32.9421204,35.1077953,2.84,-37.51,305.33
2227,79.02,32.9421375,35.1077668,2.75,-37.96,301.74
2228,79.07,32.9421527,35.107736,2.6,-38.06,297.97
2229,78.97,32.9421652,35.1077027,2.33,-37.61,294.37
2230,79.02,32.9421748,35.1076674,2.26,-36.81,291.04
2231,79.1,32.9421823,35.1076305,2.89,-36.7,287.5
2232,79.0,32.9421879,35.1075923,2.8,-36.74,284.18
2233,79.13,32.9421916,35.1075528,2.96,-36.08,280.35
2234,78.77,32.9421926,35.1075126,2.65,-36.56,276.29
2235,78.7,32.9421915,35.1074717,2.36,-36.6,272.11
2236,78.58,32.9421884,35.10743,2.02,-35.76,268.25
2237,78.66,32.9421828,35.1073879,2.32,-35.55,264.51
2238,78.18,32.9421747,35.1073456,2.55,-35.27,261.52
2239,78.13,32.9421634,35.107303,2.93,-33.39,258.7
2240,78.35,32.9421495,35.1072608,3.66,-31.74,255.63
2241,78.53,32.9421335,35.1072193,4.0,-30.93,252.78
2242,78.55,32.9421145,35.1071772,3.65,-29.49,249.94
2243,78.69,32.9420929,35.1071356,3.42,-27.21,247.23
2244,79.01,32.9420699,35.1070953,3.43,-25.18,244.97
2245,79.4,32.9420452,35.1070557,3.53,-22.7,242.96
2246,79.37,32.9420193,35.1070168,3.66,-20.52,241.25
2247,79.27,32.9419923,35.1069784,3.39,-19.23,239.72
2248,79.54,32.9419644,35.1069409,3.46,-15.93,238.68
2249,79.5,32.9419353,35.106904,3.06,-13.27,237.06
2250,79.58,32.9419052,35.1068674,2.61,-11.98,234.67
2251,79.41,32.941874,35.1068313,1.94,-11.03,233.16
2252,79.66,32.9418427,35.1067963,2.47,-8.2,232.67
2253,79.65,32.9418105,35.1067613,2.23,-5.24,232.48
2254,79.54,32.941778,35.1067264,2.07,-3.33,232.07
2255,79.5,32.9417449,35.1066912,1.87,-1.98,231.73
2256,79.14,32.9417118,35.1066566,1.76,-1.07,231.8
2257,79.22,32.9416788,35.1066218,1.76,0.03,232.11
2258,79.15,32.9416456,35.1065875,1.19,1.0,232.47
2259,78.99,32.9416125,35.1065535,1.4,2.34,232.34
2260,78.84,32.9415793,35.1065191,1.4,4.56,231.71
2261,78.58,32.9415463,35.1064837,1.64,5.56,231.3
2262,78.59,32.9415132,35.1064488,1.83,5.26,231.33
2263,78.39,32.9414805,35.1064131,1.57,6.32,231.87
2264,78.17,32.9414481,35.1063772,1.92,6.82,232.63
2265,78.24,32.9414157,35.1063403,1.66,7.37,233.6
2266,78.15,32.9413832,35.1063039,2.11,7.19,234.38
2267,77.91,32.9413515,35.106267,2.18,6.03,234.94
2268,77.69,32.9413199,35.1062299,1.72,6.33,235.76
2269,77.66,32.9412891,35.1061929,2.03,6.74,236.49
2270,77.57,32.9412587,35.1061556,2.13,6.86,236.96
2271,77.77,32.9412282,35.106118,2.1,6.87,237.55
2272,77.76,32.941198,35.1060799,2.01,7.26,238.17
2273,77.75,32.9411679,35.1060417,1.92,7.46,238.63
2274,77.49,32.9411383,35.1060034,2.26,7.49,239.1
2275,77.53,32.941109,35.1059648,2.05,7.78,239.9
2276,77.43,32.9410801,35.1059258,2.0,7.4,240.98
2277,77.22,32.9410513,35.1058862,1.8,8.0,242.29
2278,77.26,32.9410229,35.1058466,1.87,8.04,243.54
2279,77.14,32.940995,35.1058068,2.51,7.53,243.99
2280,77.1,32.9409675,35.1057665,2.57,4.47,242.5
2281,77.05,32.9409405,35.1057262,2.41,4.31,241.87
2282,77.15,32.9409136,35.1056855,2.41,5.2,242.76
2283,77.26,32.9408867,35.1056447,1.85,5.59,244.52
